1142,4596876061716608039
1143,828591673584457147
1144,232373264269878397
1145,3617555776104743529
1146,5436099478104293176
1147,8574153963535421338
1148,5276569407083831530
1149,5428658603350578075
1150,3797840465501570741
1151,5096654515527008449
1152,4534277910591376951
1153,8835565338717500304
1154,7352950963778495221
1155,990415953277272574
1156,7222222877500009439
1157,3627100269752912500
1158,1202855422018031412
1159,1752742903139208989
1160,6823688420765684666
1161,6032467244848876436
1162,907430288210826867
1163,4799660975768660701
1164,919843791599379793
1165,1400508188743108884
1166,702731134813084759
1167,2907281439932170679
1168,1472519844697410736
1169,1271018128506549375
1170,2975558351153467687
1171,4972084826242927497
1172,5265176936851488044
1173,4729576928770978365
1174,6310401763252345915
1175,6023232766987393410
1176,4837656415569279244
1177,6034576862396884247
1178,6607332037155172840
1179,5872006441185134428
1180,118298131398851786
1181,282993306652397236
1182,904175229436884807
1183,3404454616782090989
1184,7622693872122742700
1185,3206797748749373218
1186,3175745506366470758
1187,2333511498762714912
1188,1996593920843342897
1189,5118991178208641749
1190,3708448991114765656
1191,4671610853862129650
1192,1555795336100853140
1193,3056332746016649150
1194,7636288850561476182
1195,6459015586921615080
1196,534275443587623213
1197,9215619702456294450
1198,3795789878164796056
1199,1030016721962416240
1200,7201185391176950035
1201,849635121368231514
1202,493400823683765929
1203,6591905403151965609
1204,2312873759091576466
1205,7827257152212568400
1206,8982474844503167665
1207,1960528713598030433
1208,198614094973075395
1209,8717882922351946713
1210,857498332500047840
1211,5956761487052003905
1212,2876636394410322752
1213,4136353673894269217
1214,4493988860614313135
1215,760740741943613320
1216,6196529791989710666
1217,3691085478146778751
1218,8303572618752967116
1219,8761126201432260190
1220,2945311084140875452
1221,4606018198686923411
1222,3693336236578760367
1223,182702735967048418
1224,5949433439528292143
1225,3953952878430193442
1226,3132227180552437724
1227,8185258463521160967
1228,2179736218039354276
1229,7055955377579800709
1230,329778415349582010
1231,6710715718024909786
1232,5772324044725085700
1233,4732396956110291576
1234,668218148154650895
1235,6679834046069956428
1236,8115136352186866059
1237,9018276315719068315
1238,7816810220199150299
1239,7675671191860293954
1240,2285962244650537874
1241,8424619375577601358
1242,692096105679558205
1243,7702473047438189240
1244,5804560326627778270
1245,6933583034365165052
1246,5829202798403814789
1247,894060311800635659
1248,136758345179157480
1249,5384925032239196514
1250,634163968188082595
1251,9207450753580197605
1252,5987706288303929262
1253,9089315661248809866
1254,7699724105011177687
1255,3062676815688632933
1256,6100275367158842890
1257,8817733914007551237
1258,2863951798888068528
1259,1700703970914539462
1260,8919870905208897323
1261,7685299261280486864
1262,2855080522645481923
1263,7432855125997443447
1264,3849151503115641777
1265,6627273654189079311
1266,3751484601049614879
1267,8262326810234485412
1268,8837617069203984865
1269,172599000578986641
1270,7301888237939937549
1271,3906588315672313728
1272,140022567823035473
1273,3990936847941512656
1274,8345087844562772862
1275,7892480169203193667
1276,395882274225087444
1277,6078483789577219757
1278,3208433371172798727
1279,4643845980260869037
1280,7747147556852822068
1281,213148147061592444
1282,1147050999855880703
1283,2408919902728845389
1284,7701031483633715557
1285,2903561752088116009
1286,70846625002411951
1287,8298730149699610199
1288,3415115241852746098
1289,924176429564889229
1290,5932510032660008201
1291,7100973504029541625
1292,7296843298592096403
1293,2420045948342127493
1294,3199254614884960538
1295,1979831076014665824
1296,7582468639515319993
1297,3238642280712712661
1298,5526591513206842612
1299,5334348810658231531
1300,3814611319475495699
1301,1105425832417481917
1302,8408152371635163252
1303,496084415533370556
1304,2111392068471983631
1305,2989977065976802023
1306,3235237269844622367
1307,3221620069009153834
1308,2802080069235680467
1309,8935106242639110966
1310,6193739207526038143
1311,1917936835493074776
1312,8883393020643919152
1313,2787324935434715274
1314,7451941173504797137
1315,1236708117295664816
1316,8741545748998466867
1317,5910934670967209084
1318,8792260137839713552
1319,7469771288848620037
1320,1674879938132494608
1321,8695401978176517617
1322,7666845323120594128
1323,4562621698571384881
1324,7888845532527976373
1325,6555455521637047278
1326,2522543887406335640
1327,3759749631911308224
1328,8391066773399974457
1329,8710526160774049443
1330,4599072613113293648
1331,2662218518393240646
1332,9001045019697981509
1333,4174355002817818100
1334,414965952104828438
1335,2908700881822148014
1336,8779784548283578595
1337,6931945918825248378
1338,4941799717679293407
1339,6177026811335423860
1340,7979830878773245174
1341,4232462040284507883
1342,5336190215977042753
1343,4441328693759828549
1344,5078534022127172750
1345,8767951844524310712
1346,4702678461749459233
1347,6848489594515705305
1348,4526775788405064679
1349,610139110116695364
1350,2421049037820562398
1351,8535935156414503389
1352,3426359594969258496
1353,3776227445592458739
1354,3834635091911834437
1355,897079919269759687
1356,8316047019281803308
1357,40994750895431521
1358,2526507973352074175
1359,1008176001586657500
1360,7890118970448673079
1361,2370917188348119211
1362,9123133278403817478
1363,8544637207693042276
1364,1576698852175362199
1365,2802864010100619232
1366,4920221184931143134
1367,1627829365734183404
1368,7504050401516842812
1369,6503742029816735890
1370,2372320992788255040
1371,2309245699914256770
1372,3090700013366362326
1373,6928971834681547936
1374,45008050450584446
1375,7756793223429037911
1376,2117442618385149471
1377,122537549404881513
1378,8761626118042981173
1379,8295237617862628623
1380,8878641138830187947
1381,396608336029707725
1382,6573152408751522017
1383,471259877123105082
1384,3758820220073170903
1385,4387533857321374987
1386,3204830195763654058
1387,375575144050367015
1388,5511575426698357904
1389,2399226640606781105
1390,7681739409063232371
1391,8859025831836355027
1392,8639602397762776516
1393,2115105874780061517
1394,6643715706064775031
1395,6977317916035425249
1396,4151937124825921017
1397,3126514565252526808
1398,4357969982369059764
1399,9094192808595880284
1400,3341918014223377471
1401,2302661013224968438
1402,441507584051665729
1403,7283855682742174347
1404,6974807841130609209
1405,6064081609915437220
1406,2038354632042919136
1407,6064416702601745315
1408,3604885279423074921
1409,8478626249766814413
1410,1380604886138984489
1411,4799769224472172929
1412,7061307856256589251
1413,2289079163147780107
1414,4200729165879719289
1415,6454415607959610763
1416,756034889477806821
1417,4724875543908344324
1418,2456938384156277127
1419,5736952483423015425
1420,913761085841340441
1421,1296578177524860950
1422,1468393706525219941
1423,8707002453519502849
1424,5824343430521742329
1425,2267030639982837946
1426,8923660831665903600
1427,4952771997674410968
1428,3119170057034093787
1429,6195040534938452019
1430,7724259785917765574
1431,6768616184571698394
1432,4632169361618537662
1433,3905856217637762879
1434,4270785598083309515
1435,8790285400034838778
1436,6862858578860634626
1437,4198382953371801815
1438,2291242245054327208
1439,6639772369511317743
1440,3907963018395826322
1441,6849191748702385420
1442,6058355861822406858
1443,6295150413094106430
1444,5873359330457121544
1445,2292771974145066632
1446,3568166962325641222
1447,7101728555288180259
1448,1165505497730535314
1449,2643766751137561974
1450,4716271477296376445
1451,1831406912966687028
1452,9173624551887931713
1453,5865633732013421583
1454,6708333664774306533
1455,3802938727468839144
1456,4741030610677849524
1457,1210013397032407120
1458,5032296076297839038
1459,7794072341422149130
1460,2705070707714733419
1461,7178585665953385255
1462,1307678331449684086
1463,6035585797689261262
1464,5823159652959410424
1465,3633688022210789676
1466,13019195687915492
1467,5219198308238193528
1468,8188436106924962695
1469,4173417523730213087
1470,5498777567991819303
1471,5929109472848581954
1472,7653908324687331348
1473,7474437698427904103
1474,608141484480652952
1475,751471516496209043
1476,3094607543803496201
1477,4525306716757833884
1478,5709541018789381327
1479,5789130033983192302
1480,2994313389762429967
1481,7316112639016562625
1482,776486965601631849
1483,2345740734572741243
1484,6341697222245901215
1485,3875821099972261373
1486,204123665542931154
1487,2001442147915836917
1488,721689523616564767
1489,5200546064640301018
1490,2108234040388692286
1491,3390267755814225122
1492,2509171113612625690
1493,8303799689701838272
1494,6104304814763550045
1495,4105598755364741699
1496,8935091539206106276
1497,6157646211177462675
1498,3360997352133560934
1499,61122968712918070
1500,1901631351628571046
1501,7216874067584320575
1502,7069080742086533619
1503,7454713175309662572
1504,2655496301680460458
1505,5625793171087407148
1506,4170845066679832471
1507,2089182225513382525
1508,3588411843553153217
1509,2276924059018283294
1510,69437687694646870
1511,1415563559236738350
1512,41406497841832993
1513,8385922574411071295
1514,2193695284893518467
1515,3018469034978866138
1516,7315578557719951231
1517,3968741168316218081
1518,4059157342224776055
1519,918735250537819040
1520,7231314384566776724
1521,4815329713662711142
1522,942516886148531175
1523,7824066832447018591
1524,1511327361354317201
1525,5214933404516381671
1526,1117849229478748330
1527,2539696960201429253
1528,9207997407084704522
1529,8571278187657403042
1530,952669953280599733
1531,1944942577070479685
1532,2901581893313933971
1533,4357389817891565749
1534,1321403954333962126
1535,3463177043058966924
1536,6343871253887740107
1537,7267104140862379789
1538,302673011603003421
1539,889032155449973530
1540,3088154659918113028
1541,4824814422205447232
1542,3215083535974850026
1543,1662713748597895257
1544,8436631517765702466
1545,3395133034215442072
1546,1461491922069311906
1547,839491542014512762
1548,2427113140670896624
1549,3638496963506027753
1550,1742799904657193130
1551,6971515504882803680
1552,5915534753761444308
1553,2939326751770986079
1554,5795936948053730149
1555,2568199828224208470
1556,3108138781323191767
1557,5326203375186266609
1558,3949956415341892322
1559,1019092597011251431
1560,3198658516710343231
1561,3513954178729516251
1562,7424750345578397955
1563,8144577958994060898
1564,3479918902331642405
1565,1658785880069558655
1566,4125643631056849026
1567,1746652745667222531
1568,911755937249800616
1569,1518491488393966864
1570,244646985592578051
1571,6006020162466853659
1572,7226258822720332319
1573,1694881465938077493
1574,8994033427526121365
1575,6744481196927712577
1576,4082681671017498068
1577,2317460015917781615
1578,5648732020738209033
1579,207187916340708054
1580,889988161859419353
1581,4612350141163240852
1582,2196928527429176668
1583,2591857096295729149
1584,4039909671596872526
1585,8443840165033391053
1586,1895058517391226750
1587,6483244968225008309
1588,4336635309391699200
1589,8685443574379551565
1590,826024787053386357
1591,7095128839799372992
1592,169747289235870461
1593,866282804415633029
1594,8769843336475300403
1595,583103985801850551
1596,4641792461632577654
1597,7357898298164539249
1598,5030303602249184574
1599,3733038549661010961
1600,1866003358406141496
1601,2934588988406802098
1602,8773017241330451440
1603,7297596633404176675
1604,8897508852385138594
1605,1531343573592924769
1606,2504855395218381734
1607,5991972744052607848
1608,2359994068049525757
1609,5685897123094948608
1610,1745774676205482621
1611,8858389333966407344
1612,3288479499029815372
1613,8585225526406214932
1614,5676097357616284031
1615,6230576165160159969
1616,7216750734240107998
1617,607159736032795026
1618,7049083871933204191
1619,6678913872633950807
1620,1136060433075388333
1621,7460344659616510194
1622,4934884593954878237
1623,5031578313293207366
1624,2015950594470311672
1625,466438168653593478
1626,5792023559445812070
1627,5708703248236612710
1628,4225531254407909643
1629,4356206919120802411
1630,7996074157078947158
1631,5230009700173940553
1632,3748279010928888609
1633,5608008025391549343
1634,4276305935541950861
1635,7881068002979003258
1636,5747365241726565439
1637,6408088415333650543
1638,3063913877405403675
1639,6380541794528929757
1640,7228753759322171863
1641,7275694641237708807
1642,7236572357870097629
1643,7858461979939016923
1644,2854537462043295677
1645,250128204320245450
1646,486655662300159908
1647,1643107026635967561
1648,3524186458408004819
1649,7136391914100199491
1650,2691316960514504584
1651,3441144264499340017
1652,3965655031128134722
1653,1993767464636184858
1654,2998346297117366787
1655,4623376893212409319
1656,3808326428566066479
1657,2657024998758208200
1658,7127910773912944708
1659,2230489124048464167
1660,1274435346255131727
1661,5298671117893846545
1662,3084440162910770684
1663,508625365117612896
1664,5917492456411459044
1665,1643813875092313454
1666,4988393276486405251
1667,6024333332686770941
1668,4596294832339027342
1669,2316993768355210913
1670,638339116509838610
1671,6045154541634034788
1672,3821717501866729193
1673,2391836516028403932
1674,8599028105427697917
1675,247165191479176190
1676,6566390406870730289
1677,7812633826533728866
1678,1389141684890557335
1679,1364926757809785840
1680,5648861737609083209
1681,6814194137664409576
1682,5627117773394945862
1683,7937566432067816132
1684,776346146609194422
1685,3828418748466632462
1686,7378213487126013125
1687,1948598532820442175
1688,955471505702974996
1689,1961078748866669609
1690,4595423020975487537
1691,1500859737254564230
1692,8707652770644473705
1693,7565175217759764784
1694,7241408384161869005
1695,2257181164364911982
1696,5659372494037539494
1697,2344626342596985152
1698,5676845276235696163
1699,1884591250713571423
1700,666503982731773378
1701,4846210512706640419
1702,8397957194455769533
1703,4294070857878064670
1704,7937705608936377574
1705,7226983326623026162
1706,7690416466356212950
1707,8282145148253112900
1708,5332397367584119793
1709,2713696264778561259
1710,726787128358804812
1711,9016747369828896466
1712,5076723656772646700
1713,3912702130059322190
1714,4414854268087372695
1715,524182878498794900
1716,1663801210886052001
1717,2220702033071312548
1718,6070833744174116745
1719,3841836228334081793
1720,7119288882711911681
1721,1191727924202389437
1722,1867355418239514355
1723,933159568797000001
1724,6990891585355987615
1725,7471037767326702542
1726,4740490797942876174
1727,1713347165320581354
1728,115117260001571580
1729,4983283866355038276
1730,9011443874790929649
1731,7335309365701961860
1732,4490115586020920921
1733,4987547298490400207
1734,8780278128209122769
1735,6773667685205279792
1736,4323677689190609250
1737,2999314882560891227
1738,3913364161979936619
1739,4986354608351969003
1740,4994838077000889508
1741,5889631051507738416
1742,6885147127822531987
1743,3222092199456075933
1744,7321507023883975762
1745,1711910135236400099
1746,5924273427451673630
1747,2746396210591492110
1748,6542223656023182945
1749,7691483605520104240
1750,5353898390342291031
1751,5941914283059259724
1752,183313773233160023
1753,8430412867866723143
1754,6666894565697208155
1755,6053056372685463379
1756,7774399337923319318
1757,916165650892696148
1758,8972475615499269822
1759,4738401576134308105
1760,1613635449778561413
1761,8074640487395059988
1762,6190962017917573592
1763,107084881033925917
1764,7017368025567137622
1765,3712026535630657102
1766,833170555986271453
1767,3704621198674458903
1768,914693963358842327
1769,619149790562157335
1770,1733935150091347568
1771,4280841143732940727
1772,1461631157456026954
1773,2604362486441655805
1774,900783470661715446
1775,8541600586783944355
1776,8725731303816211947
1777,5631054652833928145
1778,1374505960475558837
1779,212649966676544707
1780,6818759154284360890
1781,675441569950723324
1782,8300156826005676704
1783,4907094103263926114
1784,7450140421633622597
1785,6648738534997005833
1786,5034556978741429915
1787,2311993416292370253
1788,3301462341631263374
1789,8219753787156836038
1790,7373195785098309070
1791,2458479177492742947
1792,4125532999287192258
1793,1183687854078471674
1794,7148841212425426054
1795,2939110806991874072
1796,3719685973800884532
1797,5219776352469082857
1798,663172221523735513
1799,2673644565579601470
1800,5596029706218078403
1801,7620914220791404896
1802,5806921737724242314
1803,1486945396868222946
1804,1937190242671998327
1805,6697371771478730027
1806,5387406539853981989
1807,8522589345510912161
1808,4312812164427198438
1809,6837272077571506036
1810,4635637507159569590
1811,2615546770694579887
1812,8716289307662541930
1813,2847257467566504885
1814,6785343135803477665
1815,3413697630947925421
1816,1157224634095066162
1817,70757813410974498
1818,128522484412670169
1819,4338128316479634658
1820,4975845215908781979
1821,6921102001285209759
1822,4399237705449641073
1823,7939329696646903796
1824,1439228946174806623
1825,4995735335659635616
1826,2477080916348470461
1827,8741248032194605601
1828,7174218026911131881
1829,6801475017901952134
1830,5508906111153315027
1831,676017818015408657
1832,4973045475441444873
1833,6330885697262780955
1834,2475840605395901410
1835,381114526762976423
1836,5977161299719085799
1837,3809697317681224415
1838,8369501598094468441
1839,674595638927158918
1840,6479049701777514107
1841,1579974085404451511
1842,8198325534463923292
1843,8359783337779444110
1844,5800924441331146166
1845,5819697006064706810
1846,147180620943595639
1847,2056623635321883431
1848,5945728535650538127
1849,4774777776697056273
1850,796561026501195047
1851,2229920310511211495
1852,7140770950705873106
1853,6719190960263234142
1854,5506410452963876511
1855,2333686872608334148
1856,7976782128534925663
1857,4674073639784955121
1858,8427918881758812850
1859,7882764805695156012
1860,6349188592619042367
1861,2812987377548101079
1862,2524748353213408690
1863,6926300154212229247
1864,6689490716952148421
1865,3033699088123938989
1866,2566986775330172491
1867,8466342204829421918
1868,8268403247082337415
1869,7496872984278059577
1870,5567381387307206888
1871,8879455105364826351
1872,1136940166995314464
1873,5617487959455756375
1874,1973543761786511702
1875,8387262273679660497
1876,7470195633983163316
1877,6976025053470300335
1878,5437931889265238497
1879,2644877963041417207
1880,759537555139344696
1881,1481709875757522811
1882,4355005255443366467
1883,2141656950430570065
1884,5713501086688851293
1885,6496912870202614099
1886,4005699469812308161
1887,4199872877614330291
1888,6443724312221752413
1889,8363801734095988701
1890,3016079638761640415
1891,5526743318712143940
1892,359103587867291008
1893,1206907058077800284
1894,6535702772461344585
1895,8349999835807624335
1896,5955754742858096595
1897,7948460627130319873
1898,7567411672683135103
1899,3865494821183132665
1900,8128749196578740203
1901,7424785869292870181
1902,6336037995135468235
1903,6355170759739491343
1904,8468651980886653214
1905,51498487280955413
1906,1718984799195005066
1907,8090917255017446560
1908,8986493835396485175
1909,4932145576506952883
1910,6904172830867021099
1911,5175305945877387306
1912,147146823650955972
1913,1240618992312018422
1914,1273942673392086833
1915,815280390251002288
1916,7570196185723352081
1917,9048276669569333820
1918,2168065039813320226
1919,146676646089303252
1920,4430431962070682835
1921,1752755595058026148
1922,8373100031395864307
1923,2209490672658195643
1924,128706898611773293
1925,3534543132113072466
1926,240166716630029087
1927,4673226235249861395
1928,4095406834534151128
1929,2251799714831884799
1930,7219646697329593081
1931,5793384269586145273
1932,8785944645685511445
1933,3796979233661467367
1934,9058420749805154769
1935,2252134899455969333
1936,9219151525891662339
1937,1293193032669976884
1938,4306032393485554100
1939,4766066259329610952
1940,975316298649813233
1941,5011260784443855780
1942,5225694650177358927
1943,194751627938641397
1944,3753728423604507358
1945,8763517219546022600
1946,8568863327363827792
1947,7355486947346167283
1948,4479627231763684073
1949,2679208585992997234
1950,3030590483438781607
1951,6467675707017730085
1952,909506565479320744
1953,1128168162503766634
1954,4439311695325339073
1955,930521524945234733
1956,8547705542184511496
1957,3197395184429756820
1958,3140981868026360043
1959,1581201045240495813
1960,5724825978412900914
1961,4790106597614809433
1962,2858158668136429296
1963,3688098003402515037
1964,1541854488149995751
1965,2010788707141772072
1966,8573351219346422284
1967,5908155317755766276
1968,4628098352713031193
1969,5559133735586581164
1970,1665891513435251620
1971,7253544128411058362
1972,4687455260814190655
1973,5586725167662916512
1974,6474039878440823823
1975,6678635559117836537
1976,1574440850840024752
1977,1086654564869856806
1978,312856989682507124
1979,1557744442867799468
1980,5987744946079885028
1981,5377405418034704239
1982,1247117451352823362
1983,2844229746743954283
1984,9139284919233777979
1985,4614977737960852065
1986,2984567711067175005
1987,4070123370062784834
1988,920791214528502625
1989,8236953619637574018
1990,2691961910194417630
1991,606281927392511840
1992,8229370085655456780
1993,1100747041620789931
1994,1567303068252756452
1995,7378930844937872259
1996,3332386209403781106
1997,5449258957564444178
1998,7106691562308281761
1999,4156721158850876882
2000,3828453040100642871
2001,6758832966066346611
2002,2737229745535687717
2003,3940008962762074858
2004,1238451894099712860
2005,8848085568389980685
2006,4858368070231504683
2007,2898824105577724432
2008,9076328698430248230
2009,4765185273242274979
2010,1059798528448289766
2011,1664799966255770020
2012,1827064181412630415
2013,7033192709043808644
2014,2730675717254707923
2015,1266660370390831100
2016,2477346412368114538
2017,8702111910022960251
2018,6511679359708573028
2019,3762209246853487073
2020,5035475373739272217
2021,1519580785048126426
2022,4922527176624939195
2023,6109933279820097852
2024,1443417790112828240
2025,2640252157389437150
2026,4943993314434962760
2027,7580655651538548596
2028,7349634550210324329
2029,19421007593763451
2030,399796067557423189
2031,5573447009166236343
2032,7005432216117146051
2033,1313924244589689205
2034,3804040448214695148
2035,86760038096891571
2036,6302125415972377936
2037,5518255774630127388
2038,1257270683347579688
2039,5465339917604809115
2040,7610477416312221782
2041,5185479561442151842
2042,186063153742220305
2043,8596793728951982194
2044,8479224097104742542
2045,3752873402510354162
2046,20762819098197740
2047,4808746489057541768
2048,6167420298631553967
2049,5560715128783842997
2050,2702833029073258767
2051,7247865290932680381
2052,2505421940821611339
2053,1163554079755226304
2054,7777170125238903583
2055,242290286881436210
2056,7550860854401488088
2057,2943039862075223234
2058,8480145447963692861
2059,4984809493774585820
2060,8177627148305791836
2061,786423969550794099
2062,2799320477770899374
2063,2890854358921382786
2064,3668492574525150067
2065,9157829075585031296
2066,8977760195500620804
2067,630539883285383665
2068,894324436090483519
2069,5027364305250568618
2070,2031990113303568311
2071,6486331874483145937
2072,6307332587790391146
2073,5609048901905993895
2074,3616740492174822616
2075,4771985807794429201
2076,5660362920598436033
2077,7435967810663817630
2078,3403109207472536173
2079,3817942827686537529
2080,6773655007084040456
2081,4920953648907851390
2082,7588743594067715079
2083,7730245050963065791
2084,7140853487452413771
2085,5202458289597147449
2086,8636387501549697187
2087,556284488711131824
2088,1506438233109712238
2089,1933711599696698011
2090,2416498547983715741
2091,6470219706658571384
2092,8213949416451896031
2093,5179968881451713133
2094,8922544149201046676
2095,5120927229066205840
2096,3916503724432429006
2097,3547462986563498909
2098,8386003091473860738
2099,4986252029961096151
2100,7821675685041668065
2101,4055150804819906118
2102,1683701736411918025
2103,5220625613504645495
2104,6833664029192871332
2105,8334042827575005807
2106,6392008665975699025
2107,4377471957024472456
2108,7597988594347296998
2109,3822870004950843610
2110,2041038456136111179
2111,1801625862920153091
2112,6300388810014566066
2113,1426522731602570770
2114,3669156310917834036
2115,2563365341162300701
2116,1413335359942951596
2117,5870362129025793036
2118,7235260565301445160
2119,188587118785428632
2120,1219174172878178918
2121,8139423820544056594
2122,7793246811675922411
2123,8112139584221146278
2124,6198661478827429576
2125,1976556256075873353
2126,7637926210801053182
2127,3514352800675877427
2128,7149016586271045290
2129,8919299014683456838
2130,3274768435377197904
2131,715874206258354243
2132,3874326173356761875
2133,7467037822097790697
2134,5352684337749530332
2135,2509373723443337404
2136,6274206305014856481
2137,7642160670232748154
2138,4978641665194418674
2139,5468568668644106462
2140,3600359985866211859
2141,366435164561523733
2142,1736677990482250693
2143,2687880604340171187
2144,6923187209372430332
2145,1439613178598317885
2146,6506520114905729905
2147,5061698421704624730
2148,3988704659030331921
2149,1461907133103237534
2150,8638738802068195592
2151,4651191370176165155
2152,6040010997256859279
2153,2221029477208656602
2154,2321201417772035573
2155,6782118396114263091
2156,5780153913936597818
2157,7456300991346044423
2158,4245056338230641971
2159,697862186718976661
2160,7139199629385316370
2161,3016289223420706754
2162,1708629525465421363
2163,6124218420084832182
2164,1629574657043634741
2165,4309060003209183330
2166,2225999655089051715
2167,510989252316912008
2168,2640581977682364778
2169,4157133051581718742
2170,6869666549269604963
2171,1823958538160001700
2172,5524280701252691320
2173,3031020790780813421
2174,9171438614960092712
2175,7247793932385268851
2176,7873662248133458207
2177,8713298966479231265
2178,6057518649747809072
2179,8945243621915337385
2180,562426684100748245
2181,8757155226067830732
2182,2453254736579889652
2183,1763482465029743359
2184,7492765961795168921
2185,5795878844389165005
2186,1447806908652726476
2187,2163930835251506186
2188,5427630531414243140
2189,543752676297752941
2190,2416761729010287161
2191,6207974711410192752
2192,8590516811122694305
2193,6325490479461909585
2194,8236000563283034457
2195,3486363303932787699
2196,1671562210182971400
2197,954731685665159650
2198,1406299935057669650
2199,409914005865899548
2200,5539509039665494424
2201,3641878134154675723
2202,2834903700633735350
2203,2638067122107394927
2204,3927910530895908714
2205,4592876211079920211
2206,7530017783322478328
2207,1701052071356520457
2208,5186723887862771431
2209,8768796730367337971
2210,8590789666074153559
2211,3980169209015916886
2212,6297409832922535721
2213,3480171693868194967
2214,1779861491641687820
2215,7585688718226884684
2216,5880648751033590005
2217,5499503099809989979
2218,8398534516657654136
2219,2633970789538867356
2220,6717340436897606407
2221,932352552525192296
2222,8909784751153157203
2223,1023969180824113797
2224,7074835443050525111
2225,7958590437412524935
2226,7807082035137717441
2227,5575372128400727406
2228,8390866184561744927
2229,4259218099284613925
2230,8228973497722964186
2231,5156932462496671715
2232,2047639213894089291
2233,2293477501003937176
2234,1275437808996646335
2235,7083689922544338939
2236,8044304922523317448
2237,314556608374167101
2238,7240798407315712625
2239,3098258193420535085
2240,2292791306292539811
2241,8904404288254982054
2242,4216829701710808614
2243,7413256755161817059
2244,4438260506889933097
2245,7751369138219594330
2246,2743894925337070461
2247,4479421600908219878
2248,4730958163500769536
2249,8811013208710122381
2250,8945116544808873729
2251,3167394451725802801
2252,1807872647188044918
2253,6474400608380044936
2254,7020512444670671800
2255,4771303909760828181
2256,757249623989377966
2257,2607229842893506755
2258,8056122002460192082
2259,6950222742195309727
2260,6063890834698969692
2261,3919137511645869412
2262,3636958475995207529
2263,6500288338760484109
2264,3263306926150720040
2265,6133908822713625680
2266,3331236165669254098
2267,2841738414507888179
2268,3454229925976942996
2269,6416826372314551790
2270,5957884322682057074
2271,3800811981864964997
2272,5800535033943190336
2273,8816846316587048122
2274,3559794261898341744
2275,7333524577874715059
2276,6257002731117285771
2277,1876791010609551470
2278,5669868073169239665
2279,8680085572098233876
2280,5290660621606128364
2281,8451984767003170339
2282,5012350464721451169
2283,7626188935319020055
2284,254061755934723078
2285,3216205866303187750
